sexe,prenom_usuel,xxxx-xxxx,1891-1900,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2020,total
2,Sumayah,8,0,0,0,0,0,0,0,0,0,0,0,0,12,20
2,Sumayya,20,0,0,0,0,0,0,0,0,0,0,0,4,13,37
2,Sumayyah,6,0,0,0,0,0,0,0,0,0,0,0,0,35,41
2,Sumeja,12,0,0,0,0,0,0,0,0,0,0,0,3,15,30
2,Sumerya,24,0,0,0,0,0,0,0,0,0,0,8,0,0,32
2,Sumeya,19,0,0,0,0,0,0,0,0,0,0,3,14,16,52
2,Sumeye,25,0,0,0,0,0,0,0,0,0,3,3,3,0,34
2,Sumeyra,15,0,0,0,0,0,0,0,0,0,20,51,64,10,160
2,Sumeyya,23,0,0,0,0,0,0,0,0,0,4,19,23,14,83
2,Sumeyye,7,0,0,0,0,0,0,0,0,0,24,97,167,85,380
2,Summer,15,0,0,0,0,0,0,0,0,0,0,20,49,223,307
2,Sun,29,0,0,0,0,0,0,0,0,0,0,0,0,23,52
2,Suna,13,0,0,0,0,0,0,0,0,24,61,32,62,34,226
2,Sunay,19,0,0,0,0,0,0,0,0,0,3,0,0,0,22
2,Sundess,15,0,0,0,0,0,0,0,0,0,3,0,0,7,25
2,Sundus,32,0,0,0,0,0,0,0,0,0,0,0,0,10,42
2,Sundy,27,0,0,0,0,0,0,0,0,10,15,40,17,0,109
2,Sunita,29,0,0,0,0,0,0,0,0,0,7,3,19,13,71
2,Sunna,21,0,0,0,0,0,0,0,0,0,0,0,7,8,36
2,Sunniva,34,0,0,0,0,0,0,0,0,0,3,7,0,7,51
2,Sunny,27,0,0,0,0,0,0,0,0,7,11,13,24,29,111
2,Sunshine,15,0,0,0,0,0,0,0,0,0,0,6,12,21,54
2,Sura,20,0,0,0,0,0,0,0,0,0,0,4,16,38,78
2,Suraya,30,0,0,0,0,0,0,0,0,0,0,0,7,0,37
2,Surelie,20,0,3,0,0,0,0,0,0,0,0,0,0,0,23
2,Sureyya,25,0,0,0,0,0,0,0,0,3,9,3,0,0,40
2,Surya,26,0,0,0,0,0,0,0,0,0,10,67,31,14,148
2,Susan,22,0,0,0,0,0,15,302,134,3,45,91,92,48,752
2,Susana,21,0,0,0,0,0,0,0,55,176,64,22,41,28,407
2,Susane,32,0,0,0,0,0,0,0,0,0,0,3,0,0,35
2,Susanna,49,0,0,0,0,0,0,4,3,11,9,3,12,19,110
2,Susannah,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2,Susanne,73,39,270,67,40,7,0,0,13,10,14,3,21,12,569
2,Susie,8,0,0,0,0,0,0,0,0,7,107,214,236,155,727
2,Susy,53,0,0,0,0,0,6,0,7,20,57,36,31,3,213
2,Suvetha,16,0,0,0,0,0,0,0,0,0,0,6,11,0,33
2,Suzan,24,0,0,0,0,0,0,21,5,53,119,98,68,33,421
2,Suzana,10,0,0,0,0,0,0,0,44,315,145,55,57,48,674
2,Suzane,47,0,40,34,48,39,17,0,0,8,13,7,56,46,355
2,Suzanna,38,0,10,3,9,12,3,13,52,157,166,64,83,56,666
2,Suzanne,0,4953,64349,61296,74896,41213,21617,8483,2848,1309,1221,1465,2193,3017,288860
2,Suze,24,0,0,0,0,0,0,0,3,0,0,0,0,0,27
2,Suzeanne,18,0,0,3,0,0,0,0,0,0,0,0,0,0,21
2,Suzel,29,0,0,9,83,94,152,148,102,93,47,19,24,8,808
2,Suzele,42,0,0,0,0,0,13,27,21,3,0,0,0,0,106
2,Suzelle,49,0,0,7,47,98,175,250,252,123,30,9,16,0,1056
2,Suzete,17,0,0,0,0,0,0,0,0,3,0,0,0,0,20
2,Suzette,23,10,309,752,2076,2071,1836,926,310,134,20,10,7,4,8488
2,Suzi,57,0,0,0,3,9,0,3,0,12,6,0,9,9,108
2,Suzie,6,0,0,11,69,196,249,270,248,144,288,409,899,993,3782
2,Suzie-Lou,17,0,0,0,0,0,0,0,0,0,0,0,9,4,30
2,Suzon,57,0,0,0,3,0,17,16,13,3,53,311,586,390,1449
2,Suzy,6,0,0,42,316,697,756,671,598,577,719,479,333,220,5414
2,Svea,23,0,0,0,0,0,0,0,0,0,0,3,6,4,36
2,Svenja,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2,Svetlana,12,0,0,0,0,0,0,10,65,129,153,162,256,100,887
2,Sveva,22,0,0,0,0,0,0,0,0,0,0,0,0,6,28
2,Swahili,16,0,0,0,0,0,0,0,0,0,0,0,0,6,22
2,Swan,18,0,0,0,0,0,0,0,0,0,0,72,210,222,522
2,Swana,12,0,0,0,0,0,0,0,0,0,0,0,47,58,117
2,Swane,11,0,0,0,0,0,0,0,0,0,0,27,201,201,440
2,Swanie,38,0,0,0,0,0,0,0,0,0,6,3,15,6,68
2,Swann,12,0,0,0,0,0,0,0,0,3,45,298,775,722,1855
2,Swanna,18,0,0,0,0,0,0,0,0,0,0,0,20,28,66
2,Swanne,14,0,0,0,0,0,0,0,0,0,0,6,73,89,182
2,Swannie,31,0,0,0,0,0,0,0,0,3,10,14,0,0,58
2,Swanny,9,0,0,0,0,0,0,0,0,7,62,77,75,57,287
2,Swany,37,0,0,0,0,0,0,0,0,5,16,7,40,41,146
2,Swaïly,5,0,0,0,0,0,0,0,0,0,0,0,0,36,41
2,Sweety,19,0,0,0,0,0,0,0,0,0,3,0,3,0,25
2,Swen,15,0,0,0,0,0,0,0,0,0,0,0,6,0,21
2,Swetha,23,0,0,0,0,0,0,0,0,0,0,0,13,0,36
2,Swetlana,28,0,0,0,0,0,0,0,0,0,0,0,3,0,31
2,Swing,11,0,0,0,0,0,0,0,0,0,0,0,8,16,35
2,Sy,19,0,0,0,0,0,0,0,0,0,3,0,0,0,22
2,Sya,17,0,0,0,0,0,0,0,0,0,0,0,10,87,114
2,Syam,18,0,0,0,0,0,0,0,0,0,0,0,22,50,90
2,Syana,12,0,0,0,0,0,0,0,0,0,0,0,97,574,683
2,Syanah,7,0,0,0,0,0,0,0,0,0,0,0,0,15,22
2,Syane,9,0,0,0,0,0,0,0,0,0,0,0,56,39,104
2,Syanna,6,0,0,0,0,0,0,0,0,0,0,0,21,138,165
2,Syannah,6,0,0,0,0,0,0,0,0,0,0,0,0,16,22
2,Syanne,13,0,0,0,0,0,0,0,0,0,0,0,7,5,25
2,Syara,2,0,0,0,0,0,0,0,0,0,0,0,19,53,74
2,Sybel,23,0,0,0,0,0,0,0,0,0,0,0,16,17,56
2,Sybelia,12,0,0,0,0,0,0,0,0,0,0,0,27,0,39
2,Sybella,20,0,0,0,0,0,0,0,0,0,0,63,7,3,93
2,Sybelle,36,0,0,0,0,0,0,0,0,0,0,0,0,11,47
2,Sybellia,12,0,0,0,0,0,0,0,0,0,0,0,30,0,42
2,Sybil,20,0,0,0,0,0,0,11,50,76,95,79,58,38,427
2,Sybile,12,0,0,0,0,0,0,3,56,46,27,53,90,74,361
2,Sybill,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2,Sybille,26,0,0,0,6,4,46,105,773,755,292,306,318,361,2992
2,Sydjie,14,0,0,0,0,0,0,0,0,0,0,7,0,0,21
2,Sydney,11,0,0,0,0,0,0,0,0,3,35,206,627,277,1159
2,Sydonie,64,7,67,7,4,0,0,0,0,0,0,0,23,6,178
2,Sydra,8,0,0,0,0,0,0,0,0,0,0,0,3,30,41
2,Syeda,14,0,0,0,0,0,0,0,0,0,0,0,0,10,24
2,Sygrid,21,0,0,0,0,0,0,0,0,3,0,0,0,0,24
2,Syham,29,0,0,0,0,0,0,0,0,0,6,15,39,77,166
2,Syhame,35,0,0,0,0,0,0,0,0,0,0,0,3,6,44
2,Syhana,16,0,0,0,0,0,0,0,0,0,0,0,0,21,37
2,Syhem,25,0,0,0,0,0,0,0,0,3,10,15,36,63,152
2,Syla,13,0,0,0,0,0,0,0,0,0,0,0,0,13,26
2,Sylene,32,0,0,0,0,0,0,0,0,0,3,13,21,0,69
2,Sylia,12,0,0,0,0,0,0,0,0,0,3,122,353,322,812
2,Syliana,19,0,0,0,0,0,0,0,0,0,0,0,0,20,39
2,Syliane,37,0,0,0,0,0,0,0,0,0,0,0,0,0,37
2,Sylina,19,0,0,0,0,0,0,0,0,0,0,0,3,0,22
2,Sylla,82,0,0,0,3,0,0,0,3,3,0,0,0,12,103
2,Syllia,14,0,0,0,0,0,0,0,0,0,0,20,31,8,73
2,Sylva,49,0,14,27,43,43,31,36,28,10,0,0,0,0,281
2,Sylvain,43,0,0,0,3,22,10,0,0,0,0,0,0,0,78
2,Sylvaincine,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2,Sylvaine,8,17,230,157,301,440,1105,2640,2341,1471,482,98,8,0,9298
2,Sylvana,30,0,0,0,8,11,15,434,365,216,244,226,162,91,1802
2,Sylvane,50,0,3,0,8,7,24,77,46,17,0,0,0,0,232
2,Sylvania,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2,Sylvanie,26,31,276,170,128,64,54,32,37,165,175,86,36,0,1280
2,Sylvanise,66,0,0,3,0,6,3,7,0,0,7,0,0,0,92
2,Sylvanna,51,0,0,0,0,0,0,10,7,0,7,0,19,7,101
2,Sylvelie,24,0,0,0,0,0,0,0,3,0,0,0,0,0,27
2,Sylveline,20,0,0,0,0,0,0,0,3,3,0,0,0,0,26
2,Sylvene,34,0,0,0,0,0,7,15,17,17,10,0,3,0,103
2,Sylvere,61,0,0,14,10,16,18,27,3,0,0,0,0,0,149
2,Sylverine,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2,Sylvestine,26,0,30,26,34,13,6,0,0,0,0,0,0,0,135
2,Sylvestre,63,0,11,14,23,30,26,20,9,0,0,0,0,0,196
2,Sylvestrine,21,0,0,3,0,0,0,0,0,0,0,0,0,0,24
2,Sylvette,33,0,0,29,946,1837,4818,5272,1581,293,74,0,0,0,14883
2,Sylvia,0,22,211,265,343,448,1018,3392,5135,6512,2978,671,272,163,21430
2,Sylviana,25,0,0,0,0,0,3,55,53,46,50,20,35,28,315
2,Sylviane,11,4,125,327,1383,3118,11656,22718,10785,2337,462,93,35,13,53067
2,Sylvianne,27,0,19,54,176,242,523,660,376,84,10,0,0,0,2171
2,Sylvie,0,129,1159,787,937,1180,8008,88483,199530,54291,8134,1498,402,118,364656
2,Sylvie-Anne,24,0,0,0,0,0,0,16,6,5,0,0,0,0,51
2,Sylvie-Marie,22,0,0,0,0,0,0,6,0,0,0,0,0,0,28
2,Sylvienne,58,0,0,0,0,4,0,7,6,0,0,0,0,0,75
2,Sylvina,80,4,36,30,14,33,6,11,24,41,37,17,3,0,336
2,Sylvine,17,0,74,44,46,58,171,226,150,270,148,63,11,0,1278
2,Symphonie,26,0,0,0,0,0,0,0,0,0,9,13,0,0,48
2,Symphorien,27,0,0,0,0,3,0,0,0,0,0,0,0,0,30
2,Symphorienne,25,0,12,17,6,7,11,0,0,0,0,0,0,0,78
2,Symphorine,26,0,0,3,0,0,0,0,0,0,0,0,0,0,29
2,Syna,19,0,0,0,0,0,0,0,0,0,0,0,3,10,32
2,Synda,30,0,0,0,0,0,0,0,0,0,12,10,31,28,111
2,Syndel,23,0,0,0,0,0,0,0,0,0,0,18,7,17,65
2,Syndelle,22,0,0,0,0,0,0,0,0,0,0,23,12,0,57
2,Syndi,28,0,0,0,0,0,0,0,0,3,3,4,0,0,38
2,Syndia,31,0,0,0,0,0,0,0,0,9,32,7,0,3,82
2,Syndie,19,0,0,0,0,0,0,0,0,184,181,65,3,0,452
2,Syndra,39,0,0,0,0,0,0,0,0,0,7,3,9,0,58
2,Syndy,30,0,0,0,0,0,0,0,0,13,3,9,0,0,55
2,Synthia,30,0,0,0,0,0,0,0,0,34,81,69,39,3,256
2,Syntia,37,0,0,0,0,0,0,0,0,4,9,8,3,0,61
2,Syntyche,25,0,0,0,0,0,0,0,0,0,0,0,4,3,32
2,Syra,23,0,0,0,0,0,0,0,0,0,0,3,30,78,134
2,Syrah,13,0,0,0,0,0,0,0,0,0,0,0,0,9,22
2,Syria,30,0,0,0,0,0,0,0,0,0,0,6,26,10,72
2,Syriana,8,0,0,0,0,0,0,0,0,0,0,0,60,31,99
2,Syriane,21,0,0,0,0,0,0,0,0,0,0,40,125,24,210
2,Syrianne,20,0,0,0,0,0,0,0,0,0,0,0,8,0,28
2,Syriel,16,0,0,0,0,0,0,0,0,0,0,0,35,13,64
2,Syrielle,13,0,0,0,0,0,0,0,0,0,6,46,216,90,371
2,Syrin,22,0,0,0,0,0,0,0,0,0,0,0,3,0,25
2,Syrina,24,0,0,0,0,0,0,0,0,0,0,4,19,12,59
2,Syrine,12,0,0,0,0,0,0,0,0,3,22,345,1822,1822,4026
2,Syrinne,22,0,0,0,0,0,0,0,0,0,0,0,8,6,36
2,Sèverine,10,0,0,0,0,0,0,0,0,122,50,3,0,0,185
2,Sébastien,47,0,4,3,15,29,11,10,3,0,0,0,0,0,122
2,Sébastienne,18,0,0,0,0,0,0,0,0,3,0,0,0,0,21
2,Séfana,12,0,0,0,0,0,0,0,0,0,0,0,0,11,23
2,Séfora,13,0,0,0,0,0,0,0,0,0,0,3,0,17,33
2,Ségolène,29,0,0,0,4,3,24,74,284,1175,1724,1798,204,3,5322
2,Sélena,2,0,0,0,0,0,0,0,0,0,0,0,3,60,65
2,Sélene,6,0,0,0,0,0,0,0,0,0,0,0,3,13,22
2,Sélia,9,0,0,0,0,0,0,0,0,0,0,0,0,82,91
2,Sélima,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2,Sélina,15,0,0,0,0,0,0,0,0,0,0,0,0,147,162
2,Séline,18,0,0,0,0,0,0,0,0,0,0,0,0,3,21
2,Sélya,2,0,0,0,0,0,0,0,0,0,0,0,3,49,54
2,Sélyna,5,0,0,0,0,0,0,0,0,0,0,0,0,23,28
2,Sélèna,4,0,0,0,0,0,0,0,0,0,0,0,5,108,117
2,Sélène,10,0,0,0,0,0,0,0,0,0,4,20,31,1002,1067
2,Séléna,19,0,0,0,0,0,0,0,0,0,20,72,56,1826,1993
2,Sélénia,2,0,0,0,0,0,0,0,0,0,0,0,12,211,225
2,Sélénya,0,0,0,0,0,0,0,0,0,0,0,0,3,35,38
2,Séléné,6,0,0,0,0,0,0,0,0,0,0,0,0,46,52
2,Séna,10,0,0,0,0,0,0,0,0,0,0,0,0,19,29
2,Séphora,16,0,0,0,0,0,0,0,0,10,60,142,17,197,442
2,Sérah,6,0,0,0,0,0,0,0,0,0,0,0,0,14,20
2,Séraphine,34,0,0,0,0,0,0,0,0,0,3,6,5,204,252
2,Sérena,1,0,0,0,0,0,0,0,0,0,0,0,4,45,50
2,Sérine,12,0,0,0,0,0,0,0,0,0,0,6,8,191,217
2,Sérèna,1,0,0,0,0,0,0,0,0,0,0,0,0,32,33
2,Séréna,33,0,0,0,0,0,3,14,9,84,403,1130,2864,1128,5668
2,Séta,9,0,0,0,0,0,0,0,0,0,0,0,0,13,22
2,Sévane,6,0,0,0,0,0,0,0,0,0,0,0,4,19,29
2,Séverine,19,0,0,0,0,0,0,3,418,10187,3784,443,4,31,14889
2,Sévrine,21,0,0,0,0,0,0,0,0,27,6,0,0,0,54
2,Sévérine,15,0,0,0,0,0,0,0,0,45,20,0,0,0,80
2,Sïa,5,0,0,0,0,0,0,0,0,0,0,0,0,20,25
2,Sïana,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107
2,Sümeyra,12,0,0,0,0,0,0,0,0,0,3,0,0,11,26
2,Sümeyye,12,0,0,0,0,0,0,0,0,0,0,0,4,74,90
2,Tabara,31,0,0,0,0,0,0,0,0,0,4,8,32,7,82
2,Tabata,22,0,0,0,0,0,0,0,0,0,0,26,19,16,83
2,Tabatha,7,0,0,0,0,0,0,0,0,0,15,110,155,57,344
2,Tabita,23,0,0,0,0,0,0,0,0,0,0,9,14,17,63
2,Tabitha,30,0,0,0,0,0,0,0,0,0,5,0,38,26,99
2,Taciana,32,0,0,0,0,0,0,0,0,0,3,4,27,6,72
2,Tacko,12,0,0,0,0,0,0,0,0,7,48,38,50,58,213
2,Taco,27,0,0,0,0,0,0,0,0,0,0,6,0,0,33
2,Tahani,31,0,0,0,0,0,0,0,0,0,3,3,10,16,63
2,Tahel,4,0,0,0,0,0,0,0,0,0,0,0,0,65,69
2,Tahera,44,0,0,0,0,0,0,0,0,0,0,0,17,9,70
2,Tahia,19,0,0,0,0,0,0,0,0,0,0,0,29,55,103
2,Tahiana,20,0,0,0,0,0,0,0,0,0,0,0,9,11,40
2,Tahicia,11,0,0,0,0,0,0,0,0,0,0,0,8,3,22
2,Tahina,12,0,0,0,0,0,0,0,0,0,3,34,229,241,519
2,Tahira,23,0,0,0,0,0,0,0,0,3,0,3,59,158,246
2,Tahis,11,0,0,0,0,0,0,0,0,0,0,0,77,43,131
2,Tahissa,15,0,0,0,0,0,0,0,0,0,0,0,10,3,28
2,Tahisse,13,0,0,0,0,0,0,0,0,0,0,0,10,0,23
2,Tahissia,12,0,0,0,0,0,0,0,0,0,0,0,16,15,43
2,Tahitia,7,0,0,0,0,0,0,0,0,0,0,0,49,33,89
2,Tahlia,15,0,0,0,0,0,0,0,0,0,0,0,26,23,64
2,Tahlya,9,0,0,0,0,0,0,0,0,0,0,0,0,14,23
2,Tahnee,30,0,0,0,0,0,0,0,0,0,0,18,6,0,54
2,Tahra,28,0,0,0,0,0,0,0,0,0,0,27,34,47,136
2,Tahyna,4,0,0,0,0,0,0,0,0,0,0,0,45,95,144
2,Tahyra,10,0,0,0,0,0,0,0,0,0,0,0,0,20,30
2,Tahys,3,0,0,0,0,0,0,0,0,0,0,0,51,190,244
2,Tahyss,5,0,0,0,0,0,0,0,0,0,0,0,5,13,23
2,Tahïna,7,0,0,0,0,0,0,0,0,0,0,0,0,30,37
2,Tahïs,4,0,0,0,0,0,0,0,0,0,0,0,6,55,65
2,Taiana,25,0,0,0,0,0,0,0,0,0,0,6,28,0,59
2,Taiba,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2,Taila,16,0,0,0,0,0,0,0,0,0,0,0,7,0,23
2,Taily,12,0,0,0,0,0,0,0,0,0,0,0,8,0,20
2,Tailys,14,0,0,0,0,0,0,0,0,0,0,0,7,0,21
2,Taima,16,0,0,0,0,0,0,0,0,0,0,7,27,7,57
2,Taina,12,0,0,0,0,0,0,0,0,6,51,191,1153,153,1566
2,Taini,20,0,0,0,0,0,0,0,0,0,0,0,6,0,26
2,Tainy,12,0,0,0,0,0,0,0,0,0,0,3,24,0,39
2,Taira,11,0,0,0,0,0,0,0,0,0,0,3,28,13,55
2,Tais,16,0,0,0,0,0,0,0,0,0,0,45,505,81,647
2,Taiss,11,0,0,0,0,0,0,0,0,0,0,0,22,3,36
2,Taissa,20,0,0,0,0,0,0,0,0,0,0,0,65,4,89
2,Taissia,12,0,0,0,0,0,0,0,0,0,0,3,73,17,105
2,Taissir,14,0,0,0,0,0,0,0,0,0,0,4,54,4,76
2,Taissy,20,0,0,0,0,0,0,0,0,0,0,0,13,0,33
2,Takine,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2,Taklit,36,0,0,0,0,0,0,0,11,3,3,0,0,0,53
2,Tako,15,0,0,0,0,0,0,0,0,4,52,44,36,26,177
2,Takoua,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2,Takwa,18,0,0,0,0,0,0,0,0,0,3,3,42,44,110
2,Tal,20,0,0,0,0,0,0,0,0,0,0,15,38,150,223
2,Tala,26,0,0,0,0,0,0,0,0,0,3,8,30,61,128
2,Talhia,22,0,0,0,0,0,0,0,0,0,0,0,20,3,45
2,Talhya,12,0,0,0,0,0,0,0,0,0,0,0,0,9,21
2,Tali,24,0,0,0,0,0,0,0,0,0,3,18,127,138,310
2,Talia,25,0,0,0,0,0,0,0,3,24,57,136,1105,1396,2746
2,Taliah,19,0,0,0,0,0,0,0,0,0,0,0,7,19,45
2,Taliana,8,0,0,0,0,0,0,0,0,0,0,0,31,56,95
2,Taliane,18,0,0,0,0,0,0,0,0,0,0,0,6,8,32
2,Talicia,16,0,0,0,0,0,0,0,0,0,0,0,6,0,22
2,Talie,25,0,0,0,0,0,0,0,0,0,0,0,9,22,56
2,Talina,15,0,0,0,0,0,0,0,0,0,0,3,171,94,283
2,Taline,24,0,0,0,0,0,0,0,0,10,38,53,63,110,298
2,Talissa,23,0,0,0,0,0,0,0,0,0,0,6,31,7,67
2,Talita,23,0,0,0,0,0,0,0,0,0,14,14,14,9,74
2,Talitha,25,0,0,0,0,0,0,0,0,0,3,8,20,22,78
2,Taliya,5,0,0,0,0,0,0,0,0,0,0,0,10,79,94
2,Taliyah,7,0,0,0,0,0,0,0,0,0,0,0,3,30,40
2,Tallia,24,0,0,0,0,0,0,0,0,0,3,8,95,24,154
2,Tallulah,9,0,0,0,0,0,0,0,0,0,0,12,74,29,124
2,Tally,10,0,0,0,0,0,0,0,0,0,0,6,22,13,51
2,Tallya,12,0,0,0,0,0,0,0,0,0,0,0,19,19,50
2,Taly,16,0,0,0,0,0,0,0,0,0,0,0,29,61,106
2,Talya,15,0,0,0,0,0,0,0,0,0,0,21,402,987,1425
2,Talyah,11,0,0,0,0,0,0,0,0,0,0,0,10,60,81
2,Talyana,5,0,0,0,0,0,0,0,0,0,0,0,24,53,82
2,Talyna,7,0,0,0,0,0,0,0,0,0,0,0,52,33,92
2,Talyssa,23,0,0,0,0,0,0,0,0,0,0,3,6,3,35
2,Tam,25,0,0,0,0,0,0,0,0,0,0,0,19,6,50
2,Tama,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2,Tamani,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2,Tamar,33,0,0,0,0,0,0,0,3,18,35,31,52,21,193
2,Tamara,19,0,0,0,34,17,44,51,121,319,712,1057,1539,691,4604
2,Tamarah,23,0,0,0,0,0,0,0,0,0,0,0,9,4,36
2,Tamaya,25,0,0,0,0,0,0,0,0,0,0,0,16,23,64
2,Tamera,20,0,0,0,0,0,0,0,0,0,0,0,81,0,101
2,Tamia,26,0,0,0,0,0,0,0,0,0,0,0,40,18,84
2,Tamika,22,0,0,0,0,0,0,0,0,0,0,0,4,0,26
2,Tamila,18,0,0,0,0,0,0,0,0,0,0,0,15,27,60
2,Tamilla,17,0,0,0,0,0,0,0,0,0,0,0,8,3,28
2,Tamina,22,0,0,0,0,0,0,0,0,0,0,0,7,16,45
2,Tamira,12,0,0,0,0,0,0,0,0,0,0,0,27,6,45
2,Tamisha,19,0,0,0,0,0,0,0,0,0,3,0,0,0,22
2,Tamlyn,18,0,0,0,0,0,0,0,0,0,0,4,0,0,22
2,Tammy,28,0,0,0,0,0,0,17,31,0,0,0,3,4,83
2,Tamou,18,0,0,0,0,0,0,0,0,3,0,0,0,0,21
2,Tamsin,26,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2,Tamya,17,0,0,0,0,0,0,0,0,0,0,0,6,14,37
2,Tamyra,16,0,0,0,0,0,0,0,0,0,0,0,7,0,23
2,Tana,31,0,0,0,0,0,0,0,0,0,3,3,21,8,66
2,Tanais,10,0,0,0,0,0,0,0,0,0,0,30,179,11,230
2,Tanaïs,12,0,0,0,0,0,0,0,0,0,0,3,0,96,111
2,Tania,21,0,0,0,0,8,44,312,1224,2397,1471,1438,1757,899,9571
2,Tanina,27,0,0,0,0,0,3,3,13,3,0,44,107,76,276
2,Taninna,24,0,0,0,0,0,0,0,0,0,0,0,13,3,40
2,Tanis,22,0,0,0,0,0,0,0,0,0,0,0,4,3,29
2,Tanisha,5,0,0,0,0,0,0,0,0,0,0,3,37,55,100
2,Tanissia,24,0,0,0,0,0,0,0,0,0,0,0,3,0,27
2,Tanit,27,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2,Tanita,27,0,0,0,0,0,0,0,0,0,0,14,3,0,44
2,Taniya,17,0,0,0,0,0,0,0,0,0,0,0,3,7,27
2,Tanja,29,0,0,0,0,0,0,0,12,71,31,9,9,6,167
2,Tansu,5,0,0,0,0,0,0,0,0,0,0,16,0,0,21
2,Tany,25,0,0,0,0,0,0,0,0,0,3,3,0,0,31
2,Tanya,7,0,0,0,0,0,0,12,30,48,80,339,633,398,1547
2,Tanysha,12,0,0,0,0,0,0,0,0,0,0,0,8,19,39
2,Tanzila,22,0,0,0,0,0,0,0,0,0,0,0,18,12,52
2,Tao,16,0,0,0,0,0,0,0,0,0,0,0,6,21,43
2,Taos,51,0,0,0,0,0,0,0,0,0,5,10,0,0,66
2,Taoues,27,0,0,0,0,0,0,0,3,3,0,3,0,0,36
2,Taous,18,0,0,0,0,0,3,40,90,83,73,31,26,24,388
2,Taousse,30,0,0,0,0,0,0,0,6,0,0,0,0,0,36
2,Tapa,36,0,0,0,0,0,0,0,0,0,5,0,3,3,47
2,Taqwa,9,0,0,0,0,0,0,0,0,0,0,0,3,11,23
2,Tara,25,0,0,0,0,0,0,0,6,7,142,660,1087,926,2853
2,Tarah,11,0,0,0,0,0,0,0,0,0,0,35,43,69,158
2,Tarra,18,0,0,0,0,0,0,0,0,0,0,0,0,6,24
2,Tasha,23,0,0,0,0,0,0,0,0,0,0,3,26,15,67
2,Tasiana,23,0,0,0,0,0,0,0,0,0,0,0,3,0,26
2,Taslim,8,0,0,0,0,0,0,0,0,0,0,13,74,82,177
2,Taslima,17,0,0,0,0,0,0,0,0,0,0,16,9,18,60
2,Taslime,15,0,0,0,0,0,0,0,0,0,0,3,3,8,29
2,Tasmine,28,0,0,0,0,0,0,0,0,0,0,3,6,4,41
2,Tasneem,20,0,0,0,0,0,0,0,0,0,0,0,8,55,83
2,Tasnim,12,0,0,0,0,0,0,0,0,0,0,104,610,1619,2345
2,Tasnime,12,0,0,0,0,0,0,0,0,0,4,35,427,1010,1488
2,Tasnym,11,0,0,0,0,0,0,0,0,0,0,0,11,48,70
2,Tasnyme,15,0,0,0,0,0,0,0,0,0,0,0,4,7,26
2,Tasnîm,4,0,0,0,0,0,0,0,0,0,0,0,0,62,66
2,Tassadit,19,0,0,0,0,0,0,95,209,160,101,29,40,16,669
2,Tassadite,49,0,0,0,0,0,0,18,43,14,16,3,4,0,147
2,Tassia,18,0,0,0,0,0,0,0,0,0,0,0,3,0,21
2,Tassiana,26,0,0,0,0,0,0,0,0,0,3,14,44,7,94
2,Tassnim,14,0,0,0,0,0,0,0,0,0,0,0,25,125,164
2,Tassnime,7,0,0,0,0,0,0,0,0,0,0,0,27,90,124
2,Tata,49,0,0,0,0,0,0,0,4,0,8,7,15,10,93
2,Tathiana,32,0,0,0,0,0,0,0,0,0,0,0,7,0,39
2,Tatiana,8,6,44,20,107,92,75,85,234,3004,4634,3954,2847,750,15860
2,Tatiane,32,0,0,0,0,0,0,0,0,0,0,0,0,0,32
2,Tatianna,46,0,0,0,0,0,0,0,0,0,8,14,12,11,91
2,Tatjana,43,0,0,0,0,0,0,0,15,31,3,32,24,0,148
2,Tatyana,25,0,0,0,0,0,0,0,0,0,0,74,107,31,237
2,Tawba,8,0,0,0,0,0,0,0,0,0,0,0,25,82,115
2,Taya,15,0,0,0,0,0,0,0,0,0,0,3,11,27,56
2,Tayana,19,0,0,0,0,0,0,0,0,0,0,3,84,83,189
2,Tayanna,13,0,0,0,0,0,0,0,0,0,0,0,3,13,29
2,Tayba,26,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2,Taycir,14,0,0,0,0,0,0,0,0,0,0,0,6,0,20
2,Tayla,9,0,0,0,0,0,0,0,0,0,0,0,19,30,58
2,Taylor,4,0,0,0,0,0,0,0,0,0,0,106,160,158,428
2,Tayma,17,0,0,0,0,0,0,0,0,0,0,0,16,46,79
2,Taymiya,5,0,0,0,0,0,0,0,0,0,0,0,26,91,122
